pixel_id,latitude,longitude,classe_pixel,classe_pixel_significado,categoria_agua,qualidade_pixel,distancia_min_exutorio_m,janela_2km,janela_5km,janela_10km
86731,-15.483634231128402,-48.03944905287881,1,land,terra,2049,8879.845995337231,False,False,True
86732,-15.483574824444128,-48.03983543355059,1,land,terra,1,8915.581254590556,False,False,True
86733,-15.483571189845314,-48.03985908857288,1,land,terra,1,8917.77064622405,False,False,True
86734,-15.48338454798701,-48.04107266010055,1,land,terra,3,9030.376247217742,False,False,True
86735,-15.483198613141514,-48.042281587068835,1,land,terra,3,9143.06630154278,False,False,True
86736,-15.483222621857525,-48.04212551289993,1,land,terra,2051,9128.489331821202,False,False,True
86737,-15.482254781902867,-48.04842084244541,1,land,terra,1,9722.5874100146,False,False,True
86738,-15.482274017586999,-48.04829584611036,1,land,terra,1,9710.674160804705,False,False,True
86739,-15.48245393892488,-48.04712631040218,1,land,terra,3,9599.427337844527,False,False,True
86740,-15.48241875017232,-48.047355708756704,1,land,terra,1,9621.209732098017,False,False,True
86741,-15.482017800441923,-48.049962115342964,1,land,terra,1,9869.827199579478,False,False,True
86742,-15.482031752170391,-48.049871452552516,1,land,terra,1,9861.147284480063,False,False,True
86743,-15.4819766586788,-48.05022958342778,1,land,terra,1,9895.445858420788,False,False,True
86744,-15.48247708338313,-48.04697670472883,1,land,terra,1,9585.216510372635,False,False,True
86745,-15.482767067055072,-48.045091631628054,1,land,terra,1,9406.842248336225,False,False,True
86746,-15.482104982239955,-48.049395609075304,1,land,terra,0,9815.626987872629,False,False,True
86747,-15.500361700587796,-47.929152992459024,1,land,terra,3,6178.081869038847,False,False,True
86748,-15.500395985369414,-47.92892926363021,1,land,terra,1,6190.035171886372,False,False,True
86749,-15.500850910573721,-47.925960382667654,1,land,terra,3,6355.3445713236915,False,False,True
86750,-15.500827556347891,-47.92611280693859,1,land,terra,1,6346.562550243965,False,False,True
86751,-15.500888654526017,-47.92571405952151,1,land,terra,3,6369.601921075706,False,False,True
86752,-15.500533463394284,-47.92803212018646,1,land,terra,3,6238.689929349723,False,False,True
86753,-15.500503021135994,-47.928230790126975,1,land,terra,1,6227.816433802482,False,False,True
86754,-15.500498721886206,-47.928258851979365,1,land,terra,1,6226.285016311854,False,False,True
86755,-15.50063808878244,-47.927349346767926,1,land,terra,3,6276.481688471583,False,False,True
86756,-15.500746708997639,-47.92664047624061,2,land_near_water,terra_proxima_agua,3,6316.401797118199,False,False,True
86757,-15.500861574468098,-47.92589083005424,3,water_near_land,agua,5,6359.36160676215,False,False,True
86758,-15.500865326805963,-47.92586634680288,2,land_near_water,terra_proxima_agua,1,6360.777302499944,False,False,True
86759,-15.500790518521635,-47.92635458171322,1,land,terra,1,6332.695928828013,False,False,True
86760,-15.500793165237868,-47.92633731576751,2,land_near_water,terra_proxima_agua,0,6333.6834370482,False,False,True
86761,-15.50064442759223,-47.92730801934249,3,water_near_land,agua,4,6278.789527325301,False,False,True
86762,-15.500645119986562,-47.927303508045895,3,water_near_land,agua,4,6279.041555680488,False,False,True
86763,-15.500715922475496,-47.92684144581108,2,land_near_water,terra_proxima_agua,0,6305.013524167187,False,False,True
86764,-15.500278725158072,-47.929694568519665,1,land,terra,2,6149.447260443176,False,False,True
86765,-15.500132836316176,-47.93064659043068,1,land,terra,0,6100.16521710148,False,False,True
86766,-15.499421414072382,-47.93529015169156,1,land,terra,3,5879.995050870603,False,False,True
86767,-15.499740142892257,-47.93321056460036,1,land,terra,1,5974.3173098593825,False,False,True
86768,-15.499610709362663,-47.934055093684606,1,land,terra,3,5935.154820390967,False,False,True
86769,-15.499695697903645,-47.933500569759644,1,land,terra,1,5960.738663680954,False,False,True
86770,-15.499559944891766,-47.93438632302946,1,land,terra,3,5920.112991823413,False,False,True
86771,-15.49969194942488,-47.93352503587812,1,land,terra,3,5959.599221116037,False,False,True
86772,-15.499630014139912,-47.93392915168852,1,land,terra,3,5940.92112369566,False,False,True
86773,-15.494713799304138,-47.965998848202275,1,land,terra,1,4722.220668061712,False,True,True
86774,-15.494796741449637,-47.96545826332152,1,land,terra,1,4728.017072165784,False,True,True
86775,-15.49485500024908,-47.965078554831166,1,land,terra,1,4732.520612025988,False,True,True
86776,-15.49487766943329,-47.96493081927969,1,land,terra,1,4734.368718571239,False,True,True
86777,-15.494844745584677,-47.96514544348247,1,land,terra,2049,4731.7005935086,False,True,True
86778,-15.493689120882241,-47.97267789410313,1,land,terra,2049,4710.882115286913,False,True,True
86779,-15.493669369022312,-47.97280660721981,1,land,terra,2051,4711.7630441704405,False,True,True
86780,-15.494019708754966,-47.97052356551154,1,land,terra,1,4702.299366087703,False,True,True
86781,-15.493917500791119,-47.97118963879308,1,land,terra,1,4703.709044484273,False,True,True
86782,-15.494467048759523,-47.96760816016058,1,land,terra,1,4709.248223906054,False,True,True
