rank,produto,cycle,pass,tile,data_inicio,data_fim,tamanho_mb,n_exutorios_dentro,distancia_min_m,distancia_mediana_m,tipo_geometria_usada,granule_id,download_url,motivo_rank
1025,PIXC,037,130,181R,2025-08-14T23:43:20Z,2025-08-14T23:43:31Z,205.03610134124756,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_037_130_181R_20250814T234320_20250814T234331_PID0_02,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_037_130_181R_20250814T234320_20250814T234331_PID0_02.nc,13 exutorios dentro/intersectando a geometria do granulo.
1026,PIXC,036,436,182L,2025-08-05T01:21:13Z,2025-08-05T01:21:24Z,396.46970653533936,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_036_436_182L_20250805T012113_20250805T012124_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_036_436_182L_20250805T012113_20250805T012124_PID0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
1027,PIXC,036,227,127L,2025-07-28T13:59:42Z,2025-07-28T13:59:53Z,351.9053726196289,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_036_227_127L_20250728T135942_20250728T135953_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_036_227_127L_20250728T135942_20250728T135953_PID0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
1028,PIXC,036,227,127L,2025-07-28T13:59:42Z,2025-07-28T13:59:53Z,351.9056158065796,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_036_227_127L_20250728T135942_20250728T135953_PID0_02,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_036_227_127L_20250728T135942_20250728T135953_PID0_02.nc,13 exutorios dentro/intersectando a geometria do granulo.
1029,PIXC,036,130,182R,2025-07-25T02:58:26Z,2025-07-25T02:58:38Z,378.93966007232666,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_036_130_182R_20250725T025826_20250725T025838_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_036_130_182R_20250725T025826_20250725T025838_PID0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
1030,PIXC,036,130,181R,2025-07-25T02:58:16Z,2025-07-25T02:58:28Z,206.66039276123047,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_036_130_181R_20250725T025816_20250725T025828_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_036_130_181R_20250725T025816_20250725T025828_PID0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
1031,PIXC,035,436,182L,2025-07-15T04:36:10Z,2025-07-15T04:36:21Z,365.03156566619873,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_035_436_182L_20250715T043610_20250715T043621_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_035_436_182L_20250715T043610_20250715T043621_PID0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
1032,PIXC,035,227,127L,2025-07-07T17:14:37Z,2025-07-07T17:14:48Z,317.94668197631836,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_035_227_127L_20250707T171437_20250707T171448_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_035_227_127L_20250707T171437_20250707T171448_PID0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
1033,PIXC,035,130,182R,2025-07-04T06:13:21Z,2025-07-04T06:13:32Z,396.46135997772217,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_035_130_182R_20250704T061321_20250704T061332_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_035_130_182R_20250704T061321_20250704T061332_PID0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
1034,PIXC,035,130,181R,2025-07-04T06:13:11Z,2025-07-04T06:13:22Z,209.54880046844482,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_035_130_181R_20250704T061311_20250704T061322_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_035_130_181R_20250704T061311_20250704T061322_PID0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
1035,PIXC,034,436,182L,2025-06-24T07:51:03Z,2025-06-24T07:51:14Z,363.79230213165283,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_034_436_182L_20250624T075103_20250624T075114_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_034_436_182L_20250624T075103_20250624T075114_PID0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
1036,PIXC,034,227,127L,2025-06-16T20:29:30Z,2025-06-16T20:29:41Z,323.37096405029297,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_034_227_127L_20250616T202930_20250616T202941_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_034_227_127L_20250616T202930_20250616T202941_PID0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
1037,PIXC,034,130,182R,2025-06-13T09:28:15Z,2025-06-13T09:28:26Z,393.47099018096924,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_034_130_182R_20250613T092815_20250613T092826_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_034_130_182R_20250613T092815_20250613T092826_PID0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
1038,PIXC,034,130,181R,2025-06-13T09:28:05Z,2025-06-13T09:28:16Z,207.85302734375,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_034_130_181R_20250613T092805_20250613T092816_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_034_130_181R_20250613T092805_20250613T092816_PID0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
1039,PIXC,033,436,182L,2025-06-03T11:05:59Z,2025-06-03T11:06:10Z,374.1971769332886,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_033_436_182L_20250603T110559_20250603T110610_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_033_436_182L_20250603T110559_20250603T110610_PID0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
1040,PIXC,033,227,127L,2025-05-26T23:44:26Z,2025-05-26T23:44:37Z,315.4814033508301,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_033_227_127L_20250526T234426_20250526T234437_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_033_227_127L_20250526T234426_20250526T234437_PID0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
1041,PIXC,033,130,182R,2025-05-23T12:43:11Z,2025-05-23T12:43:22Z,401.4323148727417,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_033_130_182R_20250523T124311_20250523T124322_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_033_130_182R_20250523T124311_20250523T124322_PID0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
1042,PIXC,033,130,181R,2025-05-23T12:43:01Z,2025-05-23T12:43:12Z,221.19200992584229,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_033_130_181R_20250523T124301_20250523T124312_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_033_130_181R_20250523T124301_20250523T124312_PID0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
1043,PIXC,032,436,182L,2025-05-13T14:20:52Z,2025-05-13T14:21:03Z,390.71391105651855,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_032_436_182L_20250513T142052_20250513T142103_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_032_436_182L_20250513T142052_20250513T142103_PID0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
1044,PIXC,032,436,182L,2025-05-13T14:20:52Z,2025-05-13T14:21:03Z,390.6714496612549,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_032_436_182L_20250513T142052_20250513T142103_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_032_436_182L_20250513T142052_20250513T142103_PGD0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
1045,PIXC,032,227,127L,2025-05-06T02:59:20Z,2025-05-06T02:59:31Z,330.911337852478,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_032_227_127L_20250506T025920_20250506T025931_PID0_02,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_032_227_127L_20250506T025920_20250506T025931_PID0_02.nc,13 exutorios dentro/intersectando a geometria do granulo.
1046,PIXC,032,227,127L,2025-05-06T02:59:20Z,2025-05-06T02:59:31Z,330.8934841156006,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_032_227_127L_20250506T025920_20250506T025931_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_032_227_127L_20250506T025920_20250506T025931_PGD0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
1047,PIXC,032,130,182R,2025-05-02T15:58:05Z,2025-05-02T15:58:16Z,453.8976182937622,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_032_130_182R_20250502T155805_20250502T155816_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_032_130_182R_20250502T155805_20250502T155816_PGD0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
1048,PIXC,032,130,181R,2025-05-02T15:57:55Z,2025-05-02T15:58:06Z,263.7304286956787,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_032_130_181R_20250502T155755_20250502T155806_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_032_130_181R_20250502T155755_20250502T155806_PGD0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
1049,PIXC,031,436,182L,2025-04-22T17:35:49Z,2025-04-22T17:36:00Z,412.9726219177246,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_031_436_182L_20250422T173549_20250422T173600_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_031_436_182L_20250422T173549_20250422T173600_PGD0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
1050,PIXC,031,436,182L,2025-04-22T17:35:49Z,2025-04-22T17:36:00Z,412.9726219177246,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_031_436_182L_20250422T173549_20250422T173600_PGD0_02,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_031_436_182L_20250422T173549_20250422T173600_PGD0_02.nc,13 exutorios dentro/intersectando a geometria do granulo.
1051,PIXC,031,227,127L,2025-04-15T06:14:17Z,2025-04-15T06:14:28Z,385.90474796295166,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_031_227_127L_20250415T061417_20250415T061428_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_031_227_127L_20250415T061417_20250415T061428_PGD0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
1052,PIXC,031,227,127L,2025-04-15T06:14:17Z,2025-04-15T06:14:28Z,385.9027729034424,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_031_227_127L_20250415T061417_20250415T061428_PGD0_02,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_031_227_127L_20250415T061417_20250415T061428_PGD0_02.nc,13 exutorios dentro/intersectando a geometria do granulo.
1053,PIXC,031,130,182R,2025-04-11T19:13:01Z,2025-04-11T19:13:12Z,386.4438714981079,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_031_130_182R_20250411T191301_20250411T191312_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_031_130_182R_20250411T191301_20250411T191312_PGD0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
1054,PIXC,031,130,182R,2025-04-11T19:13:01Z,2025-04-11T19:13:12Z,386.4438714981079,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_031_130_182R_20250411T191301_20250411T191312_PGD0_02,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_031_130_182R_20250411T191301_20250411T191312_PGD0_02.nc,13 exutorios dentro/intersectando a geometria do granulo.
1055,PIXC,031,130,181R,2025-04-11T19:12:51Z,2025-04-11T19:13:02Z,227.26615142822266,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_031_130_181R_20250411T191251_20250411T191302_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_031_130_181R_20250411T191251_20250411T191302_PGD0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
1056,PIXC,031,130,181R,2025-04-11T19:12:51Z,2025-04-11T19:13:02Z,227.26615142822266,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_031_130_181R_20250411T191251_20250411T191302_PGD0_02,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_031_130_181R_20250411T191251_20250411T191302_PGD0_02.nc,13 exutorios dentro/intersectando a geometria do granulo.
1057,PIXC,030,436,182L,2025-04-01T20:50:43Z,2025-04-01T20:50:54Z,405.6224002838135,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_030_436_182L_20250401T205043_20250401T205054_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_030_436_182L_20250401T205043_20250401T205054_PGD0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
1058,PIXC,030,227,127L,2025-03-25T09:29:12Z,2025-03-25T09:29:23Z,365.299861907959,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_030_227_127L_20250325T092912_20250325T092923_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_030_227_127L_20250325T092912_20250325T092923_PGD0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
1059,PIXC,030,130,182R,2025-03-21T22:27:56Z,2025-03-21T22:28:07Z,412.58197498321533,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_030_130_182R_20250321T222756_20250321T222807_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_030_130_182R_20250321T222756_20250321T222807_PGD0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
1060,PIXC,030,130,181R,2025-03-21T22:27:46Z,2025-03-21T22:27:57Z,232.16969966888428,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_030_130_181R_20250321T222746_20250321T222757_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_030_130_181R_20250321T222746_20250321T222757_PGD0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
1061,PIXC,029,436,182L,2025-03-12T00:05:38Z,2025-03-12T00:05:50Z,397.31927585601807,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_029_436_182L_20250312T000538_20250312T000550_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_029_436_182L_20250312T000538_20250312T000550_PGD0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
1062,PIXC,029,227,127L,2025-03-04T12:44:07Z,2025-03-04T12:44:18Z,377.6132345199585,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_029_227_127L_20250304T124407_20250304T124418_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_029_227_127L_20250304T124407_20250304T124418_PGD0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
1063,PIXC,029,130,182R,2025-03-01T01:42:51Z,2025-03-01T01:43:03Z,377.7346773147583,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_029_130_182R_20250301T014251_20250301T014303_PGD0_02,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_029_130_182R_20250301T014251_20250301T014303_PGD0_02.nc,13 exutorios dentro/intersectando a geometria do granulo.
1064,PIXC,029,130,181R,2025-03-01T01:42:41Z,2025-03-01T01:42:53Z,225.3556022644043,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_029_130_181R_20250301T014241_20250301T014253_PGD0_02,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_029_130_181R_20250301T014241_20250301T014253_PGD0_02.nc,13 exutorios dentro/intersectando a geometria do granulo.
1065,PIXC,028,436,182L,2025-02-19T03:20:35Z,2025-02-19T03:20:46Z,437.47639083862305,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_028_436_182L_20250219T032035_20250219T032046_PGD0_02,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_028_436_182L_20250219T032035_20250219T032046_PGD0_02.nc,13 exutorios dentro/intersectando a geometria do granulo.
1066,PIXC,028,227,127L,2025-02-11T15:59:02Z,2025-02-11T15:59:13Z,307.5810842514038,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_028_227_127L_20250211T155902_20250211T155913_PGD0_02,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_028_227_127L_20250211T155902_20250211T155913_PGD0_02.nc,13 exutorios dentro/intersectando a geometria do granulo.
1067,PIXC,028,130,182R,2025-02-08T04:57:45Z,2025-02-08T04:57:56Z,435.8001298904419,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_028_130_182R_20250208T045745_20250208T045756_PGD0_02,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_028_130_182R_20250208T045745_20250208T045756_PGD0_02.nc,13 exutorios dentro/intersectando a geometria do granulo.
1068,PIXC,028,130,181R,2025-02-08T04:57:35Z,2025-02-08T04:57:46Z,266.39154052734375,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_028_130_181R_20250208T045735_20250208T045746_PGD0_02,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_028_130_181R_20250208T045735_20250208T045746_PGD0_02.nc,13 exutorios dentro/intersectando a geometria do granulo.
1069,PIXC,027,436,182L,2025-01-29T06:35:30Z,2025-01-29T06:35:41Z,426.9514846801758,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_027_436_182L_20250129T063530_20250129T063541_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_027_436_182L_20250129T063530_20250129T063541_PGD0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
1070,PIXC,027,227,127L,2025-01-21T19:13:58Z,2025-01-21T19:14:10Z,394.8558168411255,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_027_227_127L_20250121T191358_20250121T191410_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_027_227_127L_20250121T191358_20250121T191410_PGD0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
1071,PIXC,027,130,182R,2025-01-18T08:12:42Z,2025-01-18T08:12:54Z,524.4204292297363,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_027_130_182R_20250118T081242_20250118T081254_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_027_130_182R_20250118T081242_20250118T081254_PGD0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
1072,PIXC,027,130,181R,2025-01-18T08:12:32Z,2025-01-18T08:12:44Z,335.33684062957764,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_027_130_181R_20250118T081232_20250118T081244_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_027_130_181R_20250118T081232_20250118T081244_PGD0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
1073,PIXC,026,436,182L,2025-01-08T09:50:25Z,2025-01-08T09:50:36Z,437.53152084350586,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_026_436_182L_20250108T095025_20250108T095036_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_026_436_182L_20250108T095025_20250108T095036_PGD0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
1074,PIXC,026,227,127L,2024-12-31T22:28:54Z,2024-12-31T22:29:05Z,405.9810256958008,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_026_227_127L_20241231T222854_20241231T222905_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_026_227_127L_20241231T222854_20241231T222905_PGD0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
1075,PIXC,026,130,182R,2024-12-28T11:27:39Z,2024-12-28T11:27:50Z,513.2504034042358,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_026_130_182R_20241228T112739_20241228T112750_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_026_130_182R_20241228T112739_20241228T112750_PGD0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
1076,PIXC,026,130,181R,2024-12-28T11:27:29Z,2024-12-28T11:27:40Z,356.2498722076416,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_026_130_181R_20241228T112729_20241228T112740_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_026_130_181R_20241228T112729_20241228T112740_PGD0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
1077,PIXC,025,436,182L,2024-12-18T13:05:21Z,2024-12-18T13:05:32Z,477.41486835479736,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_025_436_182L_20241218T130521_20241218T130532_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_025_436_182L_20241218T130521_20241218T130532_PGD0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
1078,PIXC,025,227,127L,2024-12-11T01:43:49Z,2024-12-11T01:44:00Z,396.4112606048584,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_025_227_127L_20241211T014349_20241211T014400_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_025_227_127L_20241211T014349_20241211T014400_PGD0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
1079,PIXC,025,130,182R,2024-12-07T14:42:33Z,2024-12-07T14:42:44Z,421.33673763275146,13,0.0,0.0,bounding_box,SWOT_L2_HR_PIXC_025_130_182R_20241207T144233_20241207T144244_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_PIXC_D/SWOT_L2_HR_PIXC_025_130_182R_20241207T144233_20241207T144244_PGD0_01.nc,13 exutorios dentro/intersectando a geometria do granulo.
